epoch,train_loss,train_acc,test_loss,test_acc,OA,AA,kappa,lr,seconds
170,0.06839463453533405,0.9894613583138173,0.07288355428998063,0.9818536585365853,0.9879024390243902,0.9719133180149743,0.9862267831352713,0.006000128468880222,1.0177807807922363
171,0.07108080137145155,0.9894613583138173,0.08050899497474112,0.976,0.9816585365853658,0.9572733389464136,0.9790967831739149,0.0059606335867685425,1.0326030254364014
172,0.0697065885776725,0.9888758782201406,0.09865364401224183,0.9777560975609756,0.9808780487804878,0.9368673533630223,0.9782260676520955,0.005921076370520057,1.0117225646972656
173,0.07158724726872064,0.9894613583138173,0.0827487375358256,0.976780487804878,0.9802926829268293,0.9174232018289951,0.9775471439489959,0.005881459386945845,1.0150327682495117
174,0.06634799300788943,0.989656518345043,0.07532870410128338,0.983609756097561,0.9869268292682927,0.9492548040428408,0.9851172474837366,0.005841785206735192,1.023587942123413
175,0.07139397621413607,0.9892661982825918,0.08501366507134786,0.9808780487804878,0.9857560975609756,0.9622308453845658,0.9837749503100399,0.005802056404288801,1.0594100952148438
176,0.06842022463911962,0.9892661982825918,0.09173144695235462,0.9812682926829268,0.9841951219512195,0.950056540295297,0.9820026376622093,0.005762275557551726,1.0557711124420166
177,0.06836599127406212,0.9894613583138173,0.07695662012332823,0.983609756097561,0.9884878048780488,0.9646382528142559,0.9868923189097184,0.005722445247846105,1.1014807224273682
178,0.06885725658846427,0.9886807181889149,0.06859648073591837,0.9795121951219512,0.9857560975609756,0.9598440805717947,0.9837759782743599,0.005682568059703657,1.0780878067016602
179,0.06661243272173181,0.9888758782201406,0.07661017708080571,0.9818536585365853,0.9875121951219512,0.95402749097748,0.9857840220208967,0.005642646580697972,1.1056923866271973
180,0.0648441194672251,0.9882903981264637,0.07249529259088562,0.9800975609756097,0.9851707317073171,0.9486561013203765,0.9831251648762372,0.005602683401276613,1.0800988674163818
181,0.06538295449876604,0.9892661982825918,0.07430815831917088,0.9814634146341463,0.9877073170731707,0.9722499155883588,0.9860002567757782,0.005562681114593026,1.0891470909118652
182,0.06752546519916403,0.9890710382513661,0.08459004465545096,0.9795121951219512,0.9845853658536585,0.9512227243703617,0.9824525826417805,0.005522642316338266,1.1212432384490967
183,0.06858381639313968,0.9890710382513661,0.07570057908500114,0.9822439024390244,0.9867317073170732,0.9579217473171502,0.984891332480427,0.005482569604572574,1.0592832565307617
184,0.06912385451169008,0.989656518345043,0.08050690277029829,0.9797073170731707,0.9838048780487805,0.9535391260172508,0.9815519295348111,0.005442465579556791,1.0480918884277344
185,0.0684011342359458,0.9894613583138173,0.07838954742943369,0.9795121951219512,0.9845853658536585,0.9548557418832342,0.982445505516111,0.0054023328435836284,1.0538322925567627
186,0.06430974513311215,0.9890710382513661,0.07069704775112431,0.9832195121951219,0.9869268292682927,0.9514912283412306,0.985109303889066,0.00536217400080881,1.0411088466644287
187,0.0698894405000313,0.9894613583138173,0.09166911128090649,0.975609756097561,0.9806829268292683,0.9520856376028566,0.9779944543639572,0.005321991657082094,1.0016498565673828
188,0.06712026513130008,0.9892661982825918,0.08266099173557467,0.9820487804878049,0.9869268292682927,0.9590690578076081,0.9851099728512579,0.0052817884197781835,0.9919228553771973
189,0.07004794848728038,0.9890710382513661,0.08386915710786494,0.975609756097561,0.9806829268292683,0.9541512222848334,0.9779867237871503,0.005241566897627533,1.0137379169464111
190,0.06462280420771131,0.9892661982825918,0.08100996993809212,0.9818536585365853,0.9880975609756097,0.9685582294742905,0.9864522737818985,0.005201329700547074,0.9990880489349365
191,0.06723313108082951,0.9892661982825918,0.06105307366789841,0.984780487804878,0.9890731707317073,0.956472578726391,0.9875559855991102,0.005161079439470862,0.9917480945587158
192,0.06727847520746931,0.9894613583138173,0.07841178616081797,0.9838048780487805,0.9877073170731707,0.9562423156105906,0.986009744800413,0.00512081872618066,0.9964001178741455
193,0.06890619005720734,0.9894613583138173,0.08549387239828342,0.9795121951219512,0.9845853658536585,0.9551736600831093,0.9824453296945936,0.0050805501731364545,1.0088284015655518
194,0.06382874773497563,0.9894613583138173,0.06554818438611379,0.9830243902439024,0.9877073170731707,0.9532453122702569,0.9860016109148891,0.005040276393306948,0.9866797924041748
195,0.06980428375066734,0.9888758782201406,0.08729085098243342,0.9779512195121951,0.984,0.9609195992373027,0.9817864697285276,0.004999999999999998,1.0121991634368896
196,0.06878119478311905,0.9888758782201406,0.0807308781263305,0.9785365853658536,0.9838048780487805,0.9616761850007411,0.9815492368942218,0.004959723606693049,1.018627643585205
197,0.06826174119669162,0.9892661982825918,0.08741003596782684,0.9783414634146341,0.984780487804878,0.9307377253057656,0.982668197501645,0.004919449826863542,0.9990899562835693
198,0.06552546600620611,0.9892661982825918,0.10720870130818065,0.9720975609756097,0.977170731707317,0.9525537510734684,0.9740296880782008,0.004879181273819337,1.0447022914886475
199,0.05994905950192574,0.9890710382513661,0.06494023011079648,0.9828292682926829,0.9869268292682927,0.9512544793902018,0.9851160166138848,0.0048389205605291336,1.0758857727050781
200,0.07096564863604159,0.9890710382513661,0.07001347696781159,0.984,0.9898536585365854,0.9595240105443639,0.9884467999196435,0.004798670299452923,1.0989866256713867
201,0.06729877328647012,0.989656518345043,0.0827839078147237,0.976780487804878,0.9830243902439024,0.9276263707593344,0.9806775710097911,0.004758433102372462,1.0796618461608887
202,0.07008841202414764,0.9890710382513661,0.08591873694047696,0.9758048780487805,0.9820487804878049,0.9583342723086199,0.9795444800833735,0.0047182115802218115,1.0911660194396973
203,0.06913915936086999,0.9884855581576893,0.07386724804668891,0.9812682926829268,0.9871219512195122,0.9636262186926086,0.985335592526385,0.0046780083429179015,1.0648095607757568
204,0.07107385814100486,0.9879000780640125,0.06953542720690006,0.9824390243902439,0.9890731707317073,0.979117696415601,0.9875606920121396,0.004637825999191186,1.0576143264770508
205,0.06957955925345892,0.9892661982825918,0.06596425328603604,0.9826341463414634,0.9880975609756097,0.9640184451552308,0.9864460171472352,0.004597667156416369,1.0929007530212402
206,0.0664819603092288,0.9892661982825918,0.07720755803875806,0.9812682926829268,0.9865365853658536,0.9597384799065161,0.9846784528809729,0.004557534420443206,1.1282305717468262
207,0.06457660545956323,0.9894613583138173,0.08568382581850377,0.9808780487804878,0.9867317073170732,0.9717277888952272,0.9848970138861232,0.004517430395427423,1.134047508239746
208,0.06709328331096878,0.9892661982825918,0.06938834718378578,0.9822439024390244,0.9882926829268293,0.9664509591757149,0.9866721474841522,0.00447735768366173,1.118776559829712
209,0.06802944927916198,0.989656518345043,0.06523048656161239,0.9822439024390244,0.9884878048780488,0.9726018528773025,0.9868952405420583,0.00443731888540697,1.103961706161499
210,0.06860006499052583,0.9894613583138173,0.06969507534329485,0.9808780487804878,0.9871219512195122,0.9636330640778388,0.9853368029080338,0.004397316598723381,1.136504888534546
211,0.06441198980397923,0.989656518345043,0.07748058898856,0.9814634146341463,0.9875121951219512,0.9715382572328305,0.9857831747774449,0.004357353419302024,1.2245850563049316
212,0.06883231531952237,0.9894613583138173,0.07208041120738518,0.9822439024390244,0.9882926829268293,0.9659136135771689,0.9866750906093839,0.004317431940296339,1.2417943477630615
213,0.0688656958214107,0.9890710382513661,0.09136152816109541,0.9699512195121951,0.9769756097560975,0.9609064616784765,0.9737728183527734,0.004277554752153891,1.1504085063934326
214,0.07096348223687207,0.9894613583138173,0.07320422934904332,0.9810731707317073,0.9855609756097561,0.9554039283778024,0.9835594656403669,0.00423772444244827,1.0840568542480469
215,0.06542896605362122,0.9882903981264637,0.08001070120857984,0.9810731707317073,0.9867317073170732,0.9661192704899759,0.9848866961901551,0.0041979435957111965,1.007457971572876
216,0.0621493562476551,0.9892661982825918,0.07179139604801085,0.9816585365853658,0.9871219512195122,0.9651454219337698,0.9853351913526663,0.004158214793264805,1.01759672164917
217,0.06804953798706949,0.9890710382513661,0.07438420620778712,0.9797073170731707,0.984780487804878,0.945852547826044,0.9826742009946113,0.004118540613054154,1.0009007453918457
218,0.06632914260330783,0.9894613583138173,0.06552467708471345,0.9841951219512195,0.9898536585365854,0.9725797510613342,0.9884496485507602,0.004078923629479941,1.030153751373291
219,0.06537323003703151,0.989656518345043,0.06522875379353035,0.9818536585365853,0.9879024390243902,0.9675723503646951,0.9862232144494656,0.004039366413231455,1.0193145275115967
220,0.06590101910372621,0.9894613583138173,0.09826440532033036,0.9736585365853658,0.9797073170731707,0.9623369491540477,0.9768757417767447,0.003999871531119775,1.01210618019104
221,0.06975277951445247,0.9894613583138173,0.07080503633545666,0.9826341463414634,0.9884878048780488,0.965792535134155,0.9868911198852878,0.003960441545911201,1.0138916969299316
222,0.06517858382214113,0.9890710382513661,0.07061354678433115,0.9804878048780488,0.9869268292682927,0.9708682649658307,0.9851111272508105,0.0039210790161609685,1.01887845993042
223,0.0675047854891092,0.989656518345043,0.07438880532543833,0.983609756097561,0.9900487804878049,0.9753914913263841,0.9886722518297861,0.0038817864960472214,1.0143911838531494
224,0.06269209935409101,0.9892661982825918,0.06359189314958526,0.9834146341463414,0.9894634146341463,0.9684118779057891,0.9880041143612098,0.0038425665352052846,1.0292577743530273
225,0.06770184301247037,0.9888758782201406,0.08079465135713904,0.9785365853658536,0.9853658536585366,0.9726066803861364,0.9833428188080474,0.0038034216785622107,0.9922029972076416
226,0.06362048375102561,0.9894613583138173,0.07013578244534935,0.9789268292682927,0.9845853658536585,0.9556127005519606,0.9824435530146592,0.0037643544661716518,1.04868745803833
227,0.06512447406271012,0.9894613583138173,0.08054768825158841,0.9781463414634146,0.9841951219512195,0.9613931718818871,0.9820065880269139,0.003725367433049033,1.089332103729248
228,0.06010965786923005,0.989656518345043,0.06731582099053918,0.9802926829268293,0.9867317073170732,0.9744986777136359,0.9848895997738426,0.0036864631090070656,1.1021759510040283
229,0.06383174540733833,0.9894613583138173,0.058800274965239735,0.984390243902439,0.9902439024390244,0.9644599095325826,0.9888920691888193,0.0036476440184915818,1.0921027660369873
230,0.06545077438123094,0.9892661982825918,0.058065669123719375,0.984390243902439,0.9904390243902439,0.9613273757691162,0.9891155125736472,0.0036089126804177358,1.1127078533172607
231,0.061962196486365924,0.989656518345043,0.05960109057659056,0.9838048780487805,0.9898536585365854,0.9649826521983268,0.9884479933210762,0.0035702716080065525,1.063058853149414
232,0.06508177354863491,0.9892661982825918,0.07322768500956094,0.9820487804878049,0.9884878048780488,0.9698963657271196,0.9868906925022305,0.003531723308621846,1.0709359645843506
233,0.06405471261353708,0.9894613583138173,0.06623457892057372,0.984,0.9894634146341463,0.9639710258013591,0.9880034534448815,0.0034932702836075196,1.0975217819213867
234,0.06908667926654033,0.9894613583138173,0.06828328713556615,0.9834146341463414,0.9894634146341463,0.9700707668320405,0.9880072172501587,0.0034549150281252628,1.0630075931549072
235,0.06297824310413638,0.9894613583138173,0.09210736879488317,0.9744390243902439,0.9812682926829268,0.9654212523210424,0.978665161548741,0.003416660030992637,1.0374586582183838
236,0.06553561458597505,0.989656518345043,0.09167125715860507,0.9730731707317073,0.9791219512195122,0.9565451471464014,0.9762208663605101,0.0033785077745215864,1.0500075817108154
237,0.06631822258693505,0.9894613583138173,0.06911608041786566,0.9826341463414634,0.9880975609756097,0.9633412200572045,0.9864514934863807,0.0033404607343573583,1.0963096618652344
238,0.06667256557472068,0.9892661982825918,0.08914407980151293,0.9797073170731707,0.9855609756097561,0.9636612919447769,0.9835637699290102,0.003302521379317864,1.1794013977050781
239,0.06458300480816824,0.989656518345043,0.06972249330834644,0.9818536585365853,0.9873170731707317,0.9393889009699952,0.9855615212688923,0.0032646921712334858,1.1710238456726074
240,0.06472477143678369,0.989656518345043,0.07086411941923747,0.9822439024390244,0.9879024390243902,0.9697934257709122,0.9862324930063014,0.003226975564787322,1.1456964015960693
241,0.06360048048814743,0.989656518345043,0.0719585609028979,0.9810731707317073,0.9867317073170732,0.9603996987287313,0.9848892001140356,0.003189374007355916,1.1370899677276611
242,0.06398211625076766,0.9894613583138173,0.06607627021975633,0.9838048780487805,0.9896585365853658,0.9667879677418981,0.9882308950000855,0.003151889938850444,1.080986499786377
243,0.06460689877906552,0.989656518345043,0.07287605392060628,0.9816585365853658,0.9880975609756097,0.9681460617960985,0.9864560360221569,0.003114525791558397,1.039797306060791
244,0.06262750679279541,0.989656518345043,0.07049127261813094,0.984,0.9902439024390244,0.9684324747406206,0.9888915159099069,0.0030772839899857454,1.0166525840759277
245,0.061219131003681405,0.989656518345043,0.05745772907210559,0.9851707317073171,0.9906341463414634,0.9666342727833077,0.9893370395356567,0.0030401669506996245,0.9998738765716553
246,0.06379944340716306,0.989656518345043,0.07150964719493215,0.9828292682926829,0.9888780487804878,0.9679873342084452,0.9873396419657249,0.003003177082171521,1.0079588890075684
247,0.06229878943028171,0.989656518345043,0.07298287838842811,0.9804878048780488,0.9869268292682927,0.9628836353594623,0.9851150184792683,0.0029663167846209985,1.004887580871582
248,0.062355011316259146,0.989656518345043,0.06686948933252475,0.9834146341463414,0.9900487804878049,0.9773578818064135,0.9886718787076437,0.002929588449859939,1.0272152423858643
249,0.06358788505772377,0.9894613583138173,0.058798456936347776,0.984,0.9902439024390244,0.9726793118010396,0.9888952106137605,0.0028929944611373547,1.0151102542877197
250,0.06541260106108827,0.989656518345043,0.06536963289539989,0.9838048780487805,0.9892682926829268,0.9663495110265686,0.9877848730120815,0.00285653719298473,1.0039317607879639
251,0.06397795225664461,0.989656518345043,0.06820092816469146,0.9832195121951219,0.9888780487804878,0.9658362398482274,0.9873380368580266,0.0028202190110619483,1.0170602798461914
252,0.062469063931967043,0.989656518345043,0.07018549831902109,0.9828292682926829,0.9886829268292683,0.9545776886242554,0.9871208933684927,0.002784042272003793,1.028862714767456
253,0.06403662739641482,0.989656518345043,0.06155012014435559,0.9841951219512195,0.9900487804878049,0.9690816095731001,0.9886728036127418,0.0027480093232670148,1.0025553703308105
254,0.06280226067543193,0.989656518345043,0.07771493532599473,0.9810731707317073,0.9871219512195122,0.9527707613443988,0.9853380823642163,0.002712122502978023,1.0698723793029785
255,0.06521991128719919,0.989656518345043,0.08924266426737716,0.9777560975609756,0.9838048780487805,0.9703959123963654,0.9815817328546553,0.0026763841397811562,1.1315653324127197
256,0.06472649683908303,0.9894613583138173,0.0674842876224983,0.9818536585365853,0.9879024390243902,0.9733286865942643,0.9862284521868112,0.002640796552687589,1.1694607734680176
257,0.0630165008540141,0.9894613583138173,0.0686597524154477,0.9849756097560975,0.9902439024390244,0.9701994498351472,0.9888940203932223,0.0026053620509248468,1.169342041015625
258,0.06228995951005984,0.989656518345043,0.061750656436129314,0.984390243902439,0.9904390243902439,0.968397006345282,0.9891126784133406,0.0025700829337869688,1.133742332458496
259,0.06352353875054909,0.989656518345043,0.06711330942409795,0.9816585365853658,0.9880975609756097,0.9741088753682667,0.9864446907175973,0.002534961490485312,1.1118996143341064
260,0.06551130510725599,0.9894613583138173,0.07310591083619652,0.9838048780487805,0.9892682926829268,0.9663827303917355,0.9877843759362152,0.0025,1.1400721073150635
261,0.06529787757305267,0.9892661982825918,0.06864272033877489,0.983609756097561,0.9902439024390244,0.9730724917000837,0.9888961316202509,0.0024652007309320483,1.1461946964263916
262,0.06376473265238379,0.9894613583138173,0.07060234925805069,0.9820487804878049,0.9880975609756097,0.9696907182566248,0.9864453730649564,0.0024305659413561558,1.1580226421356201
263,0.06442887366550867,0.989656518345043,0.0697124896282103,0.9841951219512195,0.9904390243902439,0.9725037085432957,0.9891196545117159,0.002396097878674188,1.1745219230651855
264,0.06361057989809671,0.989656518345043,0.06487400941732453,0.9838048780487805,0.9898536585365854,0.973200369518304,0.9884503543574299,0.002361798779469334,1.1894357204437256
265,0.06425765720010676,0.989656518345043,0.08182298249733157,0.9781463414634146,0.9841951219512195,0.9641896588777207,0.9820031081461357,0.002327670869360993,1.1842782497406006
266,0.06751041172492514,0.989656518345043,0.06820182443828117,0.9828292682926829,0.9886829268292683,0.9698770516974371,0.9871167733066998,0.0022937163628603424,1.2012641429901123
267,0.059109950555920325,0.9894613583138173,0.060078225787093,0.983609756097561,0.9900487804878049,0.9765079696721295,0.9886718954004753,0.00225993746322665,1.1830852031707764
268,0.059958736007636196,0.989656518345043,0.06314356369507022,0.9838048780487805,0.9902439024390244,0.9676097398363467,0.988893036451819,0.002226336362324304,1.1557254791259766
269,0.06248009373898459,0.989656518345043,0.06459386302203667,0.9841951219512195,0.9898536585365854,0.9682697756718831,0.988451315317183,0.0021929152404805943,1.10408353805542
270,0.06496999842339399,0.9888758782201406,0.07034868652646134,0.9838048780487805,0.9906341463414634,0.9792957611877853,0.989340582430576,0.00215967626634422,1.0410435199737549
271,0.06296717147121117,0.989656518345043,0.06537800434740579,0.9845853658536585,0.9908292682926829,0.9775321164884035,0.9895608184873039,0.002126621596744581,1.01338529586792
272,0.06300345118827158,0.989656518345043,0.060283405972690114,0.9851707317073171,0.9918048780487805,0.978165834089276,0.9906710988301406,0.002093753376551815,1.0160748958587646
273,0.06279757736173693,0.989656518345043,0.06221925698257074,0.984780487804878,0.9910243902439024,0.9781271536440597,0.989782875153972,0.0020610737385376335,1.0187387466430664
274,0.06399544120993782,0.989656518345043,0.06159732304549799,0.984390243902439,0.9910243902439024,0.9778577753536761,0.989784178585125,0.0020285848032369123,1.0097756385803223
275,0.05856932287891799,0.9894613583138173,0.0659258132387952,0.9830243902439024,0.9892682926829268,0.9708524821483737,0.9877807082884534,0.0019962886788101033,0.9975392818450928
276,0.06163651878770316,0.989656518345043,0.07722551531907988,0.9812682926829268,0.9875121951219512,0.9578941495775462,0.985785568980922,0.001964187460906443,1.028801679611206
277,0.06275134988435944,0.9894613583138173,0.07341617702274787,0.984,0.9902439024390244,0.9738032991297173,0.9888968792843151,0.0019322832325279547,1.0200695991516113
278,0.06210516856446757,0.989656518345043,0.07637462324049414,0.9802926829268293,0.9867317073170732,0.9643256078174047,0.9848922121109143,0.0019005780638942987,1.037781000137329
279,0.061575350039373214,0.9894613583138173,0.0628184525210683,0.983609756097561,0.9894634146341463,0.9611316068895339,0.9880064542827489,0.0018690740123084302,1.0189037322998047
280,0.055031089866090385,0.989656518345043,0.06046331092497197,0.9841951219512195,0.9900487804878049,0.9648005569158948,0.9886706428104972,0.0018377731220231128,1.0003552436828613
281,0.06519668476342003,0.989656518345043,0.06732444985901437,0.9845853658536585,0.9914146341463415,0.9838983273826182,0.9902285920150741,0.0018066774241082598,1.0786614418029785
282,0.06258743092458431,0.989656518345043,0.05716267052510889,0.9845853658536585,0.991609756097561,0.980670802310201,0.9904485772855184,0.0017757889363191467,1.1297905445098877
283,0.059127778142391126,0.989656518345043,0.05983996730315976,0.984,0.9908292682926829,0.982625453249814,0.989559033387773,0.0017451096629654804,1.1609275341033936
284,0.0632592683583847,0.989656518345043,0.06674489429520397,0.9834146341463414,0.9898536585365854,0.9694121717855011,0.9884517842275032,0.0017146415947813457,1.152174472808838
285,0.06446102652247998,0.989656518345043,0.0670556537232748,0.984,0.9900487804878049,0.9706148827433276,0.9886733391442553,0.0016843867087960223,1.1396169662475586
286,0.05780516023137647,0.989656518345043,0.06476652440792177,0.983609756097561,0.9896585365853658,0.9757123076119293,0.9882266615046745,0.0016543469682057076,1.1301379203796387
287,0.061187565072594464,0.989656518345043,0.0701091399658017,0.9810731707317073,0.9879024390243902,0.9716866019305578,0.9862266774628131,0.0016245243222461185,1.1461732387542725
288,0.06038765998624097,0.9894613583138173,0.06962790514201653,0.9816585365853658,0.9873170731707317,0.9636935539469166,0.98555955536305,0.0015949207060660141,1.1663053035736084
289,0.061646561307365844,0.989656518345043,0.058944280886068574,0.9841951219512195,0.9900487804878049,0.9685935883139889,0.9886711196227911,0.0015655380406016238,1.1294755935668945
290,0.05999267303256157,0.989656518345043,0.07377363318931765,0.9814634146341463,0.9875121951219512,0.9613128180084296,0.9857801361942139,0.0015363782324520018,1.072995662689209
291,0.062441677674447575,0.989656518345043,0.06130736043976574,0.9851707317073171,0.9912195121951219,0.9685406494572719,0.990005129941545,0.0015074431737553144,1.066037654876709
292,0.06271537896980016,0.989656518345043,0.06757936394505384,0.9826341463414634,0.9884878048780488,0.9659746378354074,0.9868946805166905,0.0014787347420660527,1.0400195121765137
293,0.05842656959328076,0.9894613583138173,0.0662585986590967,0.9818536585365853,0.9877073170731707,0.9653307786712737,0.9860119898096669,0.0014502548002332091,1.060556173324585
294,0.058383876452357694,0.989656518345043,0.06069574018804039,0.9851707317073171,0.9912195121951219,0.9670786573490652,0.9900056834888258,0.001422005196279393,1.1594853401184082
295,0.06509904987974838,0.989656518345043,0.07013179426658445,0.9826341463414634,0.9884878048780488,0.9651119608771175,0.9868932103643746,0.0013939877632809263,1.196556568145752
296,0.060331386617791256,0.989656518345043,0.060533307191802235,0.9830243902439024,0.9886829268292683,0.9630889446040607,0.9871169648271253,0.0013662043192488823,1.158031702041626
297,0.057718370925521685,0.989656518345043,0.06470630082851503,0.9834146341463414,0.9892682926829268,0.9659264715843339,0.9877834531418119,0.0013386566670111314,1.0794200897216797
298,0.05922171482809068,0.989656518345043,0.06720023273840184,0.9838048780487805,0.9906341463414634,0.9705451023322146,0.9893407283835605,0.0013113465940953481,1.0268642902374268
299,0.056885244381148004,0.989656518345043,0.07166008221230856,0.9795121951219512,0.9871219512195122,0.9740204800599046,0.9853393730348746,0.001284275872613028,1.0326881408691406
300,0.05706965163928819,0.989656518345043,0.062388519479007254,0.9810731707317073,0.9877073170731707,0.9713846179463603,0.9860051458585635,0.0012574462591444927,1.0164093971252441
301,0.061199556697002964,0.989656518345043,0.06361037594516103,0.9826341463414634,0.9886829268292683,0.9736024012418701,0.9871149309579205,0.0012308594946249143,1.0264031887054443
302,0.062186434822103225,0.989656518345043,0.06221696603007433,0.9845853658536585,0.9914146341463415,0.9732624789265678,0.9902279246651429,0.0012045173042313415,1.019495964050293
303,0.06206556900232088,0.989656518345043,0.06364922654919508,0.9820487804878049,0.9894634146341463,0.9738241133951264,0.9880076355936669,0.0011784213972707584,1.0190539360046387
304,0.06006272024839279,0.989656518345043,0.05852504390042003,0.9832195121951219,0.9898536585365854,0.9696957782348747,0.9884499584155163,0.0011525734670691705,1.0148227214813232
305,0.05878038877427904,0.989656518345043,0.06188492127744163,0.9830243902439024,0.9900487804878049,0.9721984163050873,0.988673758796714,0.0011269751908617263,1.2592806816101074
306,0.062329714211208524,0.989656518345043,0.06525937344388263,0.9828292682926829,0.9902439024390244,0.9717763454740507,0.9888951879956918,0.0011016282296838862,1.1432702541351318
307,0.06088188410991807,0.989656518345043,0.058457162473259904,0.984390243902439,0.9912195121951219,0.9720901798311606,0.990004335896962,0.001076534228263639,1.0902011394500732
308,0.06106933524467162,0.989656518345043,0.06106905799958764,0.9838048780487805,0.9910243902439024,0.9741533651468353,0.9897836017338972,0.001051694814914774,1.2214617729187012
309,0.05780835716187616,0.989656518345043,0.06440742979980096,0.983609756097561,0.9910243902439024,0.9737674274328727,0.9897825235602221,0.001027111601431228,1.1317341327667236
310,0.06079632966509445,0.989656518345043,0.062190230823144683,0.9826341463414634,0.9900487804878049,0.9790432460732104,0.9886717431993077,0.001002786182982494,1.214714527130127
311,0.05929490207686473,0.989656518345043,0.06187135541729811,0.9832195121951219,0.9902439024390244,0.9803634772976895,0.9888945806420297,0.0009787201380101146,1.3841373920440674
312,0.05756835573389952,0.989656518345043,0.061609340533977604,0.9845853658536585,0.9918048780487805,0.9804047379041909,0.9906715617456804,0.0009549150281252622,1.1297593116760254
313,0.05964730379762743,0.989656518345043,0.06309555503217186,0.9845853658536585,0.991609756097561,0.9825625422444096,0.9904493993685227,0.0009313723980074024,1.165281057357788
314,0.05956154662656258,0.989656518345043,0.06107860333163564,0.983609756097561,0.9904390243902439,0.9750846964916153,0.9891153205617739,0.0009080937753040653,1.1926865577697754
315,0.05985895296119613,0.989656518345043,0.06238992119998467,0.9826341463414634,0.9894634146341463,0.9734971073319616,0.988005729165854,0.0008850806705317173,1.2940843105316162
316,0.060501680246304944,0.989656518345043,0.05953769857709001,0.9838048780487805,0.9912195121951219,0.981864283406388,0.9900040599228489,0.0008623345769777503,1.3154470920562744
317,0.058763946061205066,0.989656518345043,0.06254260134696961,0.9826341463414634,0.9900487804878049,0.9754337131409916,0.9886711201138232,0.000839856970603577,1.2754285335540771
318,0.05937068657200728,0.989656518345043,0.0700140289329901,0.9795121951219512,0.9871219512195122,0.9726965281155677,0.9853400103428231,0.0008176493099488653,1.2710411548614502
319,0.05679103977989862,0.989656518345043,0.06503916025743252,0.9818536585365853,0.9888780487804878,0.9693915454903004,0.9873395196077416,0.0007957130360368887,1.3009872436523438
320,0.05918882002910071,0.989656518345043,0.065727011145615,0.9818536585365853,0.9888780487804878,0.9702310777887992,0.9873418352291512,0.000774049572281026,1.2938547134399414
321,0.06084270276577095,0.989656518345043,0.06308533103291582,0.9828292682926829,0.9900487804878049,0.973468962622937,0.9886712811700678,0.0007526603243923948,1.3658530712127686
322,0.05954040458228128,0.989656518345043,0.056461551166162256,0.984390243902439,0.991609756097561,0.9807159091750725,0.9904492284233389,0.000731546680288638,1.3599793910980225
323,0.05976520701014174,0.989656518345043,0.05983524766782435,0.9826341463414634,0.9894634146341463,0.9761813333855912,0.9880044362130531,0.0007107100100038663,1.365391731262207
324,0.057049709182468177,0.989656518345043,0.05890072949921213,0.9832195121951219,0.9900487804878049,0.9788672087437207,0.9886729091522894,0.0006901516655997539,1.3056654930114746
325,0.06205142083142322,0.989656518345043,0.056306755438083556,0.9845853658536585,0.9914146341463415,0.978530446129175,0.9902277853401092,0.0006698729810778067,1.2845230102539062
326,0.058487403428997733,0.989656518345043,0.05875986855786021,0.9841951219512195,0.9908292682926829,0.9747470848521004,0.9895625138796358,0.0006498752722928034,1.29925537109375
327,0.05747205509886343,0.989656518345043,0.05962113131546393,0.984,0.9908292682926829,0.9766270613236457,0.9895628530729192,0.0006301598368674097,1.2432358264923096
328,0.05870997840553162,0.989656518345043,0.05986223358061255,0.983609756097561,0.9900487804878049,0.97303959050379,0.9886753473045139,0.0006107279541079772,1.2453927993774414
329,0.05850165927416233,0.989656518345043,0.06048050743777578,0.983609756097561,0.9906341463414634,0.9802960669267811,0.9893426798897149,0.0005915808849215297,1.212035894393921
330,0.060526462852341256,0.989656518345043,0.060590257853996465,0.9834146341463414,0.9908292682926829,0.9783869146924431,0.989563471252503,0.0005727198717339515,1.246168613433838
331,0.06043686636394235,0.989656518345043,0.061033268370279455,0.9832195121951219,0.9902439024390244,0.9785660768414881,0.9888960734002264,0.0005541461384093542,1.2658002376556396
332,0.05932928580982694,0.989656518345043,0.05934217080255834,0.983609756097561,0.9904390243902439,0.9782510781120749,0.9891170649318918,0.0005358608901706789,1.2296779155731201
333,0.06019600805012941,0.989656518345043,0.05706785587566655,0.9841951219512195,0.9912195121951219,0.9794493553246129,0.9900073554529574,0.0005178653135214804,1.2335259914398193
334,0.05721621534872181,0.989656518345043,0.0577330384952266,0.9838048780487805,0.9908292682926829,0.9744184693169999,0.9895614038851122,0.000500160576168938,1.2737252712249756
335,0.056554163061663984,0.989656518345043,0.05504565101716576,0.984,0.9910243902439024,0.975959126667072,0.989783493705397,0.00048274782694808884,1.2658376693725586
336,0.05869839504211385,0.989656518345043,0.05795197700872654,0.9845853658536585,0.9914146341463415,0.9756541375922257,0.9902283625179573,0.0004656281957472724,1.2912352085113525
337,0.06308840516377401,0.989656518345043,0.05851596510119555,0.9841951219512195,0.9912195121951219,0.9741288426644437,0.9900069220344931,0.0004488027934348265,1.3124353885650635
338,0.06168495152061289,0.989656518345043,0.060904094242468114,0.983609756097561,0.9908292682926829,0.9725816958229295,0.9895614776206747,0.00043227271178699456,1.2685093879699707
339,0.05436101421142385,0.989656518345043,0.0580845102333441,0.9834146341463414,0.9904390243902439,0.9713924828086481,0.9891186022309975,0.00041603902341708803,1.252570390701294
